deg,Nan_last,Max_last,Nan_full,Max_full
6137.5,,,-0.0176599,0.172695
6138,,,-0.0196777,0.166525
6138.5,,,-0.0187169,0.164873
6139,,,-0.0207813,0.158367
6139.5,,,-0.0195263,0.15668
6140,,,-0.0212832,0.151192
6140.5,,,-0.0205451,0.148262
6141,,,-0.0214149,0.144144
6141.5,,,-0.0212672,0.139845
6142,,,-0.0203107,0.137336
6142.5,,,-0.0215633,0.131709
6143,,,-0.0191116,0.130637
6143.5,,,-0.0210912,0.124661
6144,,,-0.019673,0.123819
6144.5,,,-0.0199297,0.118135
6145,,,-0.0180211,0.116183
6145.5,,,-0.0180218,0.1122
6146,,,-0.017318,0.109049
6146.5,,,-0.0158968,0.106714
6147,,,-0.015735,0.10228
6147.5,,,-0.0131296,0.10126
6148,,,-0.0137895,0.0958439
6148.5,,,-0.0107525,0.0957178
6149,,,-0.0108646,0.0908596
6149.5,,,-0.0083711,0.0899956
6150,,,-0.00749771,0.0860448
6150.5,,,-0.0056796,0.0840277
6151,,,-0.00374141,0.0820997
6151.5,,,-0.00224217,0.0787705
6152,,,0.000672495,0.0782274
6152.5,,,0.00135947,0.0739035
6153,,,0.00501701,0.0744376
6153.5,,,0.00531571,0.0699842
6154,,,0.00893897,0.0703192
6154.5,,,0.0103649,0.066911
6155,,,0.0131951,0.0663442
6155.5,,,0.0155517,0.064199
6156,,,0.0178315,0.0625777
6156.5,,,0.0210017,0.0617304
6157,,,0.0226058,0.0593383
6157.5,,,0.0269845,0.0600627
6158,,,0.0281717,0.0569225
6158.5,,,0.0324418,0.0576465
6159,,,0.0345914,0.0554192
6159.5,,,0.0382264,0.0555408
6160,,,0.0408677,0.0541997
6160.5,,,0.0436562,0.0537018
6161,,,0.0477748,0.0532892
6161.5,,,0.0497898,0.0523517
6162,,,0.0547611,0.0533495
6162.5,,,0.0564997,0.0514047
6163,,,0.0614855,0.0534637
6163.5,,,0.0638569,0.0516013
6164,,,0.0679784,0.0531583
6164.5,,,0.0712701,0.0520728
6165,,,0.0748222,0.0530938
6165.5,,,0.0789468,0.0537335
6166,,,0.0818934,0.0534489
6166.5,,,0.086622,0.055374
6167,,,0.0893456,0.0543403
6167.5,,,0.0948682,0.0571023
6168,,,0.0972208,0.0561977
6168.5,,,0.102253,0.0590891
6169,,,0.105779,0.0586283
6169.5,,,0.109938,0.0605688
6170,,,0.114404,0.0618929
6170.5,,,0.118213,0.0626145
6171,,,0.123337,0.0649819
6171.5,,,0.126248,0.065127
6172,,,0.132318,0.0689612
6172.5,,,0.135066,0.068628
6173,,,0.140815,0.0719525
6173.5,,,0.144626,0.0726845
6174,,,0.149797,0.0755602
6174.5,,,0.154354,0.0773285
6175,,,0.158511,0.0791921
6175.5,,,0.164135,0.0824979
6176,,,0.16788,0.0834997
6176.5,,,0.173863,0.0878404
6177,,,0.177635,0.0882632
6177.5,,,0.183553,0.0928566
6178,,,0.18798,0.0936956
6178.5,,,0.193571,0.0977233
6179,,,0.198549,0.100084
6179.5,,,0.203248,0.103074
6180,,,0.208789,0.106761
6180.5,,,0.213512,0.108718
6181,,,0.219872,0.113492
6181.5,,,0.22414,0.114968
6182,,,0.230448,0.120147
6182.5,,,0.2352,0.121822
6183,,,0.241276,0.126894
6183.5,,,0.246464,0.129289
6184,,,0.251861,0.133442
6184.5,,,0.25775,0.137318
6185,,,0.262875,0.140279
6185.5,,,0.269175,0.145284
6186,,,0.273994,0.14735
6186.5,,,0.280807,0.153341
6187,,,0.285689,0.155113
6187.5,,,0.291859,0.160804
6188,,,0.297305,0.163896
6188.5,,,0.303118,0.168628
6189,,,0.309315,0.172551
6189.5,,,0.314255,0.176284
6190,,,0.320791,0.181492
6190.5,,,0.325607,0.183988
6191,,,0.332299,0.190101
6191.5,,,0.33721,0.192649
6192,,,0.343547,0.198466
6192.5,,,0.348913,0.201616
6193,,,0.354663,0.207185
6193.5,,,0.360553,0.211316
6194,,,0.365685,0.215263
6194.5,,,0.371642,0.220466
6195,,,0.376473,0.223929
6195.5,,,0.382763,0.229787
6196,,,0.38749,0.232975
6196.5,,,0.393292,0.238876
6197,,,0.39861,0.242373
6197.5,,,0.403769,0.247965
6198,,,0.40955,0.252163
6198.5,,,0.413767,0.25656
6199,,,0.419814,0.261576
6199.5,,,0.423946,0.265546
6200,,,0.42958,0.27152
6200.5,,,0.433999,0.274614
6201,,,0.439227,0.280832
6201.5,,,0.443997,0.284301
6202,,,0.448688,0.289767
6202.5,,,0.453766,0.294058
6203,,,0.45753,0.298669
6203.5,,,0.462704,0.303827
6204,,,0.466455,0.307686
6204.5,,,0.471572,0.313283
6205,,,0.475209,0.316923
6205.5,,,0.479981,0.322519
6206,,,0.484056,0.326255
6206.5,,,0.487904,0.331351
6207,,,0.49216,0.335816
6207.5,,,0.495405,0.340332
6208,,,0.499921,0.345408
6208.5,,,0.502783,0.348847
6209,,,0.507151,0.354872
6209.5,,,0.510242,0.358145
6210,,,0.513894,0.363689
6210.5,,,0.517411,0.367536
6211,,,0.520217,0.372741
6211.5,,,0.523926,0.37731
6212,,,0.526199,0.381768
6212.5,,,0.530123,0.386753
6213,,,0.531919,0.391025
6213.5,,,0.535706,0.396612
6214,,,0.537718,0.400386
6214.5,,,0.540654,0.406168
6215,,,0.543154,0.410235
6215.5,,,0.545297,0.415744
6216,,,0.548247,0.420405
6216.5,,,0.549894,0.424979
6217,,,0.553053,0.430022
6217.5,,,0.554058,0.43457
6218,,,0.556963,0.440195
6218.5,,,0.558326,0.444096
6219,,,0.560746,0.449679
6219.5,,,0.562506,0.454053
6220,,,0.564113,0.459172
6220.5,,,0.566239,0.464219
6221,,,0.567306,0.468524
6221.5,,,0.569751,0.47414
6222,,,0.570206,0.47817
6222.5,,,0.572484,0.483513
6223,,,0.573019,0.487512
6223.5,,,0.574877,0.493063
6224,,,0.575762,0.497062
6224.5,,,0.57681,0.50212
6225,,,0.578009,0.506313
6225.5,,,0.578106,0.511064
6226,,,0.579775,0.51572
6226.5,,,0.579213,0.519761
6227,,,0.580775,0.525029
6227.5,,,0.580153,0.528624
6228,,,0.581124,0.533584
6228.5,,,0.580984,0.537069
6229,,,0.580892,0.541676
6229.5,,,0.580951,0.545815
6230,,,0.580286,0.549844
6230.5,,,0.580562,0.554325
6231,,,0.579102,0.557699
6231.5,,,0.579416,0.562077
6232,,,0.577772,0.565222
6232.5,,,0.57769,0.569843
6233,,,0.575962,0.57291
6233.5,,,0.575262,0.576805
6234,,,0.573759,0.580058
6234.5,,,0.572028,0.583441
6235,,,0.571142,0.587086
6235.5,,,0.568559,0.589753
6236,,,0.5678,0.593592
6236.5,,,0.565012,0.595809
6237,,,0.563977,0.599181
6237.5,,,0.560591,0.601239
6238,,,0.559268,0.604277
6238.5,,,0.556372,0.606533
6239,,,0.553982,0.608995
6239.5,,,0.551919,0.611102
6240,,,0.548602,0.612908
6240.5,,,0.546905,0.615254
6241,,,0.542967,0.616291
6241.5,,,0.541043,0.618457
6242,,,0.536892,0.619131
6242.5,,,0.535091,0.621085
6243,,,0.531021,0.62171
6243.5,,,0.52821,0.623021
6244,,,0.524652,0.623885
6244.5,,,0.520645,0.623943
6245,,,0.518075,0.624816
6245.5,,,0.513361,0.62456
6246,,,0.5105,0.625665
6246.5,,,0.5056,0.624524
6247,,,0.502629,0.625214
6247.5,,,0.497616,0.623699
6248,,,0.49438,0.623832
6248.5,,,0.489558,0.622828
6249,,,0.485033,0.621971
6249.5,,,0.48126,0.621362
6250,,,0.475734,0.619876
6250.5,,,0.47223,0.61945
6251,,,0.466301,0.617608
6251.5,,,0.462657,0.617678
6252,,,0.457003,0.615948
6252.5,,,0.452809,0.615776
6253,,,0.447062,0.61429
6253.5,,,0.44232,0.613323
6254,,,0.437522,0.612124
6254.5,,,0.431659,0.610362
6255,,,0.427031,0.609604
6255.5,,,0.420882,0.607044
6256,,,0.416585,0.606487
6256.5,,,0.410058,0.603659
6257,,,0.406124,0.602927
6257.5,,,0.399464,0.600188
6258,,,0.394442,0.598473
6258.5,,,0.388753,0.596401
6259,,,0.383085,0.594043
6259.5,,,0.378189,0.592359
6260,,,0.371412,0.588716
6260.5,,,0.367215,0.587458
6261,,,0.360101,0.583722
6261.5,,,0.35607,0.582519
6262,,,0.349044,0.578176
6262.5,,,0.344404,0.57622
6263,,,0.338514,0.572966
6263.5,,,0.332659,0.569668
6264,,,0.327742,0.567015
6264.5,,,0.321212,0.563025
6265,,,0.31692,0.560623
6265.5,,,0.309866,0.556281
6266,,,0.306224,0.553975
6266.5,,,0.299179,0.549136
6267,,,0.294981,0.546659
6267.5,,,0.289076,0.542346
6268,,,0.283967,0.53878
6268.5,,,0.279027,0.535343
6269,,,0.272837,0.5308
6269.5,,,0.26945,0.527952
6270,,,0.262492,0.522908
6270.5,,,0.259313,0.520738
6271,,,0.252473,0.515481
6271.5,,,0.249104,0.512733
6272,,,0.243464,0.507802
6272.5,,,0.239277,0.504667
6273,,,0.234487,0.500685
6273.5,,,0.229285,0.49672
6274,,,0.225905,0.493793
6274.5,,,0.219904,0.48878
6275,,,0.217507,0.486986
6275.5,,,0.211308,0.481678
6276,,,0.208723,0.479607
6276.5,,,0.203247,0.474705
6277,,,0.199974,0.472175
6277.5,,,0.195389,0.468582
6278,,,0.190984,0.4651
6278.5,,,0.187837,0.462606
6279,,,0.182445,0.457979
6279.5,,,0.180407,0.456864
6280,,,0.174731,0.451802
6280.5,,,0.172542,0.45071
6281,,,0.167117,0.44632
6281.5,,,0.164584,0.44458
6282,,,0.160239,0.441208
6282.5,,,0.156287,0.43843
6283,,,0.15355,0.436355
6283.5,,,0.148536,0.432273
6284,,,0.146633,0.431234
6284.5,,,0.140734,0.426601
6285,,,0.139872,0.426212
6285.5,,,0.1339,0.421353
6286,,,0.132179,0.420162
6286.5,,,0.127738,0.416887
6287,,,0.124395,0.414327
6287.5,,,0.121669,0.411931
6288,,,0.117126,0.408155
6288.5,,,0.115317,0.407028
6289,,,0.109618,0.402328
6289.5,,,0.10904,0.401649
6290,,,0.103371,0.396789
6290.5,,,0.10208,0.395709
6291,,,0.0976999,0.3913
6291.5,,,0.0945138,0.389087
6292,,,0.0914703,0.386035
6292.5,,,0.0876099,0.382149
6293,,,0.0858991,0.380389
6293.5,,,0.08055,0.375184
6294,,,0.0799004,0.374412
6294.5,,,0.0745488,0.368787
6295,,,0.0730999,0.367633
6295.5,,,0.0684911,0.362327
6296,,,0.0668077,0.359626
6296.5,,,0.0630733,0.355632
6297,,,0.059528,0.351682
6297.5,,,0.0576285,0.348851
6298,,,0.0528904,0.343414
6298.5,,,0.0519635,0.341637
6299,,,0.0467832,0.335219
6299.5,,,0.046114,0.333877
6300,,,0.0413147,0.327727
6300.5,,,0.039409,0.324842
6301,,,0.0360819,0.320053
6301.5,,,0.0332887,0.315934
6302,,,0.0308583,0.312034
6302.5,,,0.0273834,0.306422
6303,,,0.0256739,0.304163
6303.5,,,0.0218709,0.297304
6304,,,0.020756,0.295699
6304.5,,,0.0162586,0.288595
6305,,,0.0154385,0.285927
6305.5,,,0.0118537,0.280347
6306,,,0.00978355,0.276085
6306.5,,,0.00712154,0.271827
6307,,,0.00457466,0.266168
6307.5,,,0.00260179,0.263469
6308,,,-0.000224846,0.256359
6308.5,,,-0.000790635,0.254244
6309,,,-0.00477824,0.247211
6309.5,,,-0.00540172,0.244625
6310,,,-0.00816056,0.238339
6310.5,,,-0.00953461,0.235083
6311,,,-0.0118945,0.229923
6311.5,,,-0.0136309,0.224666
6312,,,-0.0145971,0.221313
6312.5,,,-0.0171233,0.215119
6313,,,-0.0172988,0.212668
6313.5,,,-0.0200244,0.205915
6314,,,-0.0199413,0.203729
6314.5,,,-0.0222926,0.197279
6315,,,-0.0224306,0.194312
6315.5,,,-0.0240199,0.189101
6316,,,-0.0246775,0.184854
6316.5,,,-0.0255353,0.181173
6317,,,-0.0266308,0.175939
6317.5,,,-0.0267363,0.173247
6318,,,-0.0277213,0.167116
6318.5,,,-0.027098,0.165411
6319,,,-0.0292452,0.158777
6319.5,,,-0.0277376,0.156787
6320,,,-0.0288086,0.151631
6320.5,,,-0.02836,0.148481
6321,,,-0.0286506,0.144261
6321.5,,,-0.0285962,0.139777
6322,,,-0.0278553,0.137547
6322.5,,,-0.0283462,0.13171
6323,,,-0.0268864,0.130665
6323.5,,,-0.0278776,0.124303
6324,,,-0.0257298,0.123556
6324.5,,,-0.0257508,0.117968
6325,,,-0.024562,0.115952
6325.5,,,-0.0243097,0.111974
6326,,,-0.023264,0.108414
6326.5,,,-0.0215172,0.106399
6327,,,-0.0212693,0.101445
6327.5,,,-0.0186074,0.10097
6328,,,-0.0187772,0.0952103
6328.5,,,-0.0154745,0.0951053
6329,,,-0.0151572,0.089967
6329.5,,,-0.0128719,0.0892466
6330,,,-0.0117137,0.0851551
6330.5,,,-0.00970816,0.0830634
6331,,,-0.00743239,0.0810324
6331.5,,,-0.00568451,0.0777207
6332,,,-0.00288131,0.0771188
6332.5,,,-0.00226399,0.0727632
6333,,,0.00181668,0.0733488
6333.5,,,0.00263272,0.0687796
6334,,,0.00646837,0.0689706
6334.5,,,0.00815712,0.0655082
6335,,,0.0108308,0.0650239
6335.5,,,0.0137731,0.0626651
6336,,,0.0162271,0.0610136
6336.5,,,0.0200703,0.0601395
6337,,,0.0211965,0.0578675
6337.5,,,0.0254012,0.0582798
6338,,,0.0276483,0.0548826
6338.5,,,0.0320034,0.055996
6339,,,0.034389,0.0532923
6339.5,,,0.0381545,0.0538171
6340,,,0.0412181,0.0520512
6340.5,,,0.0442003,0.0516066
6341,,,0.0484087,0.0511776
6341.5,,,0.0508221,0.0502251
6342,,,0.0553735,0.0511205
6342.5,,,0.0580093,0.0492868
6343,,,0.0630693,0.0512111
6343.5,,,0.0657663,0.0490008
6344,,,0.0699877,0.0506192
6344.5,,,0.073482,0.0497563
6345,,,0.0772324,0.0506516
6345.5,,,0.0818689,0.0509862
6346,,,0.0847322,0.0507791
6346.5,,,0.0895873,0.0526937
6347,,,0.0927413,0.0516335
6347.5,,,0.0982514,0.0542608
6348,,,0.101407,0.0534169
6348.5,,,0.106352,0.0561354
6349,,,0.110196,0.0557698
6349.5,,,0.114627,0.0574648
6350,,,0.119333,0.0587467
6350.5,,,0.122919,0.0594469
6351,,,0.128353,0.0618668
6351.5,,,0.132044,0.0620828
6352,,,0.137718,0.0655044
6352.5,,,0.141404,0.0651555
6353,,,0.146935,0.0687464
6353.5,,,0.151477,0.06915
6354,,,0.156107,0.0721798
6354.5,,,0.160874,0.0737578
6355,,,0.165575,0.0756193
6355.5,,,0.171273,0.0789338
6356,,,0.175476,0.0797876
6356.5,,,0.181446,0.0839216
6357,,,0.1858,0.0846072
6357.5,,,0.191331,0.0891112
6358,,,0.196481,0.0896218
6358.5,,,0.201639,0.0940645
6359,,,0.207091,0.0960791
6359.5,,,0.212075,0.099063
6360,,,0.21808,0.102736
6360.5,,,0.222779,0.104608
6361,,,0.229014,0.109491
6361.5,,,0.233637,0.110735
6362,,,0.24009,0.116278
6362.5,,,0.244954,0.117545
6363,,,0.250857,0.122657
6363.5,,,0.256493,0.124942
6364,,,0.261916,0.129135
6364.5,,,0.268443,0.132859
6365,,,0.273067,0.135769
6365.5,,,0.279749,0.14112
6366,,,0.284526,0.143025
6366.5,,,0.291289,0.14877
6367,,,0.296467,0.1509
6367.5,,,0.30265,0.156712
6368,,,0.308416,0.159011
6368.5,,,0.31389,0.164121
6369,,,0.320264,0.168244
6369.5,,,0.325279,0.171675
6370,,,0.331696,0.177134
6370.5,,,0.336893,0.179459
6371,,,0.343118,0.185754
6371.5,,,0.348577,0.187951
6372,,,0.354249,0.194363
6372.5,,,0.360279,0.197145
6373,,,0.365381,0.202527
6373.5,,,0.371517,0.206582
6374,,,0.376212,0.210868
6374.5,,,0.382749,0.216483
6375,,,0.387131,0.219435
6375.5,,,0.393297,0.225437
6376,,,0.398077,0.228484
6376.5,,,0.403794,0.234614
6377,,,0.408959,0.237999
6377.5,,,0.413832,0.243367
6378,,,0.419604,0.247928
6378.5,,,0.42371,0.252111
6379,,,0.429696,0.257585
6379.5,,,0.433742,0.261194
6380,,,0.439139,0.267079
6380.5,,,0.443323,0.270453
6381,,,0.448569,0.276553
6381.5,,,0.452952,0.279882
6382,,,0.457137,0.285618
6382.5,,,0.462534,0.290001
6383,,,0.46593,0.294303
6383.5,,,0.471064,0.299587
6384,,,0.474192,0.30348
6384.5,,,0.479301,0.309433
6385,,,0.482636,0.31271
6385.5,,,0.486942,0.31846
6386,,,0.490554,0.322076
6386.5,,,0.494289,0.327776
6387,,,0.498844,0.331691
6387.5,,,0.501227,0.336283
6388,,,0.505901,0.341623
6388.5,,,0.508202,0.345256
6389,,,0.512224,0.350922
6389.5,,,0.514884,0.354486
6390,,,0.518243,0.360148
6390.5,,,0.521074,0.363878
6391,,,0.52377,0.369388
6391.5,,,0.5272,0.373824
6392,,,0.528913,0.378278
6392.5,,,0.532515,0.383616
6393,,,0.533946,0.387832
6393.5,,,0.537024,0.393595
6394,,,0.538673,0.397196
6394.5,,,0.541332,0.403047
6395,,,0.542974,0.40716
6395.5,,,0.544864,0.413107
6396,,,0.547421,0.417631
6396.5,,,0.548139,0.422401
6397,,,0.551047,0.427961
6397.5,,,0.551377,0.432205
6398,,,0.553944,0.437735
6398.5,,,0.554446,0.442
6399,,,0.556612,0.447943
6399.5,,,0.557457,0.452231
6400,,,0.558792,0.457757
6400.5,,,0.560287,0.46244
6401,,,0.560598,0.467267
6401.5,,,0.562805,0.472615
6402,,,0.562445,0.476804
6402.5,,,0.5645,0.482557
6403,,,0.564238,0.486545
6403.5,,,0.56577,0.492308
6404,,,0.565861,0.496195
6404.5,,,0.566485,0.501628
6405,,,0.567012,0.505959
6405.5,,,0.566973,0.510747
6406,,,0.568058,0.515785
6406.5,,,0.566901,0.519609
6407,,,0.568301,0.525068
6407.5,,,0.56709,0.528635
6408,,,0.567692,0.533946
6408.5,,,0.566749,0.537752
6409,,,0.566768,0.542541
6409.5,,,0.56633,0.546435
6410,,,0.565058,0.55077
6410.5,,,0.565376,0.555277
6411,,,0.563172,0.558625
6411.5,,,0.563602,0.563778
6412,,,0.561086,0.566493
6412.5,,,0.561069,0.571219
6413,,,0.558926,0.57429
6413.5,,,0.557978,0.57847
6414,,,0.556339,0.581815
6414.5,,,0.55415,0.585248
6415,,,0.553167,0.588787
6415.5,,,0.550279,0.591402
6416,,,0.549664,0.59525
6416.5,,,0.546309,0.597583
6417,,,0.545047,0.601261
6417.5,,,0.541694,0.60301
6418,,,0.540154,0.606075
6418.5,,,0.537142,0.608223
6419,,,0.534639,0.61066
6419.5,,,0.532485,0.612708
6420,,,0.528927,0.614341
6420.5,,,0.527367,0.61707
6421,,,0.523185,0.617722
6421.5,,,0.521461,0.619804
6422,,,0.51713,0.620487
6422.5,,,0.515252,0.622493
6423,,,0.511288,0.622752
6423.5,,,0.508467,0.624167
6424,,,0.505028,0.624555
6424.5,,,0.501174,0.624957
6425,,,0.498637,0.625556
6425.5,,,0.493958,0.62499
6426,,,0.491385,0.625998
6426.5,,,0.48629,0.624719
6427,,,0.48373,0.624973
6427.5,,,0.478753,0.623882
6428,,,0.475646,0.623654
6428.5,,,0.471049,0.622638
6429,,,0.46683,0.621841
6429.5,,,0.46336,0.621199
6430,,,0.457995,0.619888
6430.5,,,0.454772,0.619999
6431,,,0.449003,0.618214
6431.5,,,0.445965,0.618602
6432,,,0.440345,0.616625
6432.5,,,0.436717,0.616688
6433,,,0.431348,0.614903
6433.5,,,0.426951,0.61398
6434,,,0.422591,0.612524
6434.5,,,0.417025,0.610871
6435,,,0.413172,0.610112
6435.5,,,0.407192,0.607565
6436,,,0.40376,0.607119
6436.5,,,0.397328,0.603835
6437,,,0.393917,0.603119
6437.5,,,0.388083,0.600319
6438,,,0.383574,0.598987
6438.5,,,0.378724,0.596367
6439,,,0.373242,0.594091
6439.5,,,0.36935,0.592101
6440,,,0.363071,0.588699
6440.5,,,0.359657,0.587248
6441,,,0.353174,0.583469
6441.5,,,0.34975,0.58189
6442,,,0.343583,0.577816
6442.5,,,0.339523,0.575646
6443,,,0.334533,0.572183
6443.5,,,0.32922,0.569161
6444,,,0.32516,0.566018
6444.5,,,0.319056,0.561879
6445,,,0.31574,0.559846
6445.5,,,0.309535,0.554907
6446,,,0.306427,0.552721
6446.5,,,0.300175,0.547665
6447,,,0.29643,0.545265
6447.5,,,0.291305,0.540558
6448,,,0.286766,0.537214
6448.5,,,0.282638,0.533448
6449,,,0.276979,0.528878
6449.5,,,0.273783,0.526116
6450,,,0.267721,0.520855
6450.5,,,0.265279,0.518516
6451,,,0.258679,0.512801
6451.5,,,0.256013,0.510608
6452,,,0.250419,0.505334
6452.5,,,0.246554,0.502064
6453,,,0.242451,0.497992
6453.5,,,0.237409,0.493929
6454,,,0.234471,0.491016
6454.5,,,0.228794,0.485958
6455,,,0.226413,0.484218
6455.5,,,0.220496,0.478608
6456,,,0.218311,0.476521
6456.5,,,0.212734,0.471718
6457,,,0.209536,0.469357
6457.5,,,0.205278,0.465479
6458,,,0.201076,0.461899
6458.5,,,0.197893,0.459329
6459,,,0.192404,0.454664
6459.5,,,0.19046,0.453956
6460,,,0.184891,0.448795
6460.5,,,0.183003,0.447909
6461,,,0.177352,0.44313
6461.5,,,0.174723,0.441553
6462,,,0.170295,0.438247
6462.5,,,0.166722,0.435486
6463,,,0.163693,0.433318
6463.5,,,0.158513,0.429316
6464,,,0.156646,0.428655
6464.5,,,0.150736,0.42388
6465,,,0.14945,0.423335
6465.5,,,0.14397,0.418636
6466,,,0.142149,0.417825
6466.5,,,0.137576,0.414099
6467,,,0.134067,0.411667
6467.5,,,0.131237,0.409236
6468,,,0.126934,0.405754
6468.5,,,0.124721,0.404727
6469,,,0.119241,0.399754
6469.5,,,0.118701,0.399335
6470,,,0.113053,0.394481
6470.5,,,0.111457,0.393554
6471,,,0.106928,0.389279
6471.5,,,0.104256,0.386962
6472,,,0.100738,0.383955
6472.5,,,0.0971873,0.379956
6473,,,0.0952281,0.378181
6473.5,,,0.0902286,0.373294
6474,,,0.0893072,0.372431
6474.5,,,0.0838917,0.366852
6475,,,0.0830221,0.365614
6475.5,,,0.0779717,0.360355
6476,,,0.0763323,0.357841
6476.5,,,0.0727565,0.353763
6477,,,0.069331,0.349826
6477.5,,,0.0671814,0.346819
6478,,,0.0625075,0.341473
6478.5,,,0.0616944,0.33991
6479,,,0.0561879,0.333498
6479.5,,,0.0559926,0.331687
6480,,,0.0506016,0.325766
6480.5,,,0.0495039,0.323033
6481,,,0.0458216,0.318126
6481.5,,,0.0432115,0.314006
6482,,,0.0406166,0.31013
6482.5,,,0.036772,0.304622
6483,,,0.0355885,0.302238
6483.5,,,0.0312957,0.295548
6484,,,0.0306049,0.293673
6484.5,,,0.0258817,0.286771
6485,,,0.0253898,0.284278
6485.5,,,0.0213105,0.278215
6486,,,0.0199021,0.274406
6486.5,,,0.016825,0.270045
6487,,,0.0141802,0.264427
6487.5,,,0.0128537,0.261648
6488,,,0.0093671,0.254711
6488.5,,,0.00861442,0.252458
6489,,,0.0048049,0.245861
6489.5,,,0.0048189,0.243285
6490,,,0.000788394,0.236799
6490.5,,,0.000228104,0.233698
6491,,,-0.00211901,0.228469
6491.5,,,-0.00366625,0.223464
6492,,,-0.00529788,0.22
6492.5,,,-0.00765151,0.214003
6493,,,-0.00822951,0.21164
6493.5,,,-0.0107724,0.204983
6494,,,-0.0105334,0.202582
6494.5,,,-0.0134905,0.196224
6495,,,-0.0131675,0.193803
6495.5,,,-0.0152945,0.188032
6496,,,-0.0157589,0.184138
6496.5,,,-0.0171264,0.180401
6497,,,-0.0178294,0.175345
6497.5,,,-0.0176463,0.172504
6498,,,-0.0196989,0.166413
6498.5,,,-0.018742,0.164699
6499,,,-0.0207448,0.158377
6499.5,,,-0.0195256,0.156518
6500,,,-0.0212909,0.151093
6500.5,,,-0.0205348,0.148161
6501,,,-0.0214107,0.144031
6501.5,,,-0.0212679,0.139782
6502,,,-0.0203218,0.137216
6502.5,,,-0.0215601,0.131593
6503,,,-0.0191099,0.130595
6503.5,,,-0.0210686,0.124579
6504,,,-0.0196949,0.123694
6504.5,,,-0.0199478,0.118033
6505,,,-0.0179951,0.116114
6505.5,,,-0.0180292,0.112126
6506,,,-0.0173236,0.108977
6506.5,,,-0.0159054,0.10663
6507,,,-0.0157219,0.102163
6507.5,,,-0.0131746,0.101146
6508,,,-0.0137468,0.0957822
6508.5,,,-0.0107449,0.0956298
6509,,,-0.0108856,0.0907722
6509.5,,,-0.00836584,0.0899457
6510,,,-0.00750931,0.0859342
6510.5,,,-0.00569392,0.0839671
6511,,,-0.00373184,0.0820213
6511.5,,,-0.00225257,0.078669
6512,,,0.000661893,0.0781835
6512.5,,,0.00136981,0.073825
6513,,,0.00503088,0.0743754
6513.5,,,0.00530211,0.0698989
6514,,,0.00891058,0.0702421
6514.5,,,0.0103609,0.0668034
6515,,,0.0131876,0.0663277
6515.5,,,0.0155591,0.0641467
6516,,,0.0178122,0.0624859
6516.5,,,0.0209816,0.0616192
6517,,,0.0226219,0.0593118
6517.5,,,0.0269858,0.0599649
6518,,,0.0281408,0.0568478
6518.5,,,0.0324388,0.0576006
6519,,,0.0345851,0.0553531
6519.5,,,0.0382342,0.055481
6520,,,0.0408461,0.0540959
6520.5,,,0.0436502,0.0536587
6521,,,0.0477609,0.0532126
6521.5,,,0.0497763,0.0522737
6522,,,0.0547666,0.0533004
6522.5,,,0.0564607,0.0513203
6523,,,0.0614823,0.0534159
6523.5,,,0.0638524,0.0515195
6524,,,0.067958,0.0530876
6524.5,,,0.0712761,0.0520077
6525,,,0.0747943,0.0530222
6525.5,,,0.0789225,0.0536631
6526,,,0.0819054,0.0533976
6526.5,,,0.0866015,0.0552978
6527,,,0.0893341,0.0542439
6527.5,,,0.0948566,0.0570218
6528,,,0.097187,0.0561345
6528.5,,,0.102257,0.0590267
6529,,,0.105777,0.058555
6529.5,,,0.109908,0.060494
6530,,,0.114367,0.061789
6530.5,,,0.118235,0.0625195
6531,,,0.123328,0.0649807
6531.5,,,0.126214,0.0650476
6532,,,0.132299,0.0688496
6532.5,,,0.135045,0.0685374
6533,,,0.14082,0.0718653
